Unnamed: 0,SYN.Flag.Count,Total.Fwd.Packets,Total.Backward.Packets,Flow.Duration,Flow.Packets.s,Flow.Bytes.s,Fwd.Packet.Length.Mean,Bwd.Packet.Length.Mean,Bwd.IAT.Mean,ACK.Flag.Count,Active.Mean,Label,Inbound
6401,0,2,2,108,37037.03704,222222.2222,6.0,6.0,2.0,1,0.0,Syn,1
3526,0,2,0,1,2000000.0,31000000.0,15.5,0.0,0.0,0,0.0,BENIGN,0
6218,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
2507,0,1,2,148,20270.27027,121621.6216,6.0,6.0,3.0,0,0.0,BENIGN,1
9882,0,2,2,53,75471.69811,452830.1887,6.0,6.0,1.0,1,0.0,Syn,1
5307,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
6611,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
7586,0,10,2,68000733,0.176468686,1.058812116,6.0,6.0,1.0,1,34.75,Syn,1
3915,0,1,2,170,17647.05882,105882.3529,6.0,6.0,2.0,0,0.0,BENIGN,1
1215,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
4224,0,1,1,28834,69.36255809,416.1753485,6.0,6.0,0.0,0,0.0,BENIGN,0
1539,0,32,30,116447812,0.53242735,110.4185624,182.875,233.5333333,4013298.828,1,173520.5,BENIGN,0
9029,0,6,0,37646380,0.159377874,0.956267243,6.0,0.0,0.0,1,1.0,Syn,1
5559,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9380,0,2,2,103,38834.95146,233009.7087,6.0,6.0,1.0,1,0.0,Syn,1
7006,0,10,0,54987501,0.18185951,1.091157061,6.0,0.0,0.0,1,1.0,Syn,1
1821,0,1,1,26768,74.7160789,448.2964734,6.0,6.0,0.0,0,0.0,BENIGN,0
1030,0,2,2,20961,190.8305901,6297.409475,25.0,41.0,2.0,0,0.0,BENIGN,0
131,0,2,2,21265,188.1025159,21819.89184,46.0,186.0,3.0,0,0.0,BENIGN,0
1383,0,4,0,282,14184.39716,436170.2128,30.75,0.0,0.0,0,0.0,BENIGN,0
8670,0,2,2,51,78431.37255,470588.2353,6.0,6.0,1.0,1,0.0,Syn,1
7395,0,2,2,123,32520.3252,195121.9512,6.0,6.0,1.0,1,0.0,Syn,1
4517,0,27,24,60860795,0.837977881,172.8863384,113.7777778,310.4166667,2642095.826,1,141541.5,BENIGN,0
905,0,2,2,21131,189.2953481,14197.15111,47.0,103.0,1.0,0,0.0,BENIGN,0
2829,0,5,0,173,28901.7341,890173.4104,30.8,0.0,0.0,0,0.0,BENIGN,0
1993,0,1,2,90,33333.33333,200000.0,6.0,6.0,3.0,0,0.0,BENIGN,1
5537,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4450,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
5863,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
6690,0,2,2,97,41237.1134,247422.6804,6.0,6.0,1.0,1,0.0,Syn,1
6443,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
3965,0,3,2,3,1666666.667,0.0,0.0,0.0,0.0,0,0.0,BENIGN,1
5493,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
7831,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9189,0,2,2,103,38834.95146,233009.7087,6.0,6.0,1.0,1,0.0,Syn,1
3288,0,2,0,3,666666.6667,4000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
6736,0,2,2,97,41237.1134,247422.6804,6.0,6.0,1.0,1,0.0,Syn,1
6814,0,2,2,113,35398.23009,212389.3805,6.0,6.0,2.0,1,0.0,Syn,1
7577,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9133,0,6,2,29283747,0.273189083,1.6391345,6.0,6.0,1.0,1,55.5,Syn,1
8967,0,4,0,2716082,1.472709587,8.836257521,6.0,0.0,0.0,1,0.0,Syn,1
1225,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
3910,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
7703,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9425,0,6,0,46619244,0.128702216,0.772213295,6.0,0.0,0.0,1,1.0,Syn,1
4107,0,2,2,46119,86.73214944,5030.464667,44.0,72.0,2.0,0,0.0,BENIGN,0
9166,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
8609,0,2,2,101,39603.9604,237623.7624,6.0,6.0,48.0,1,0.0,Syn,1
1257,0,1,1,170,11764.70588,0.0,0.0,0.0,0.0,0,0.0,BENIGN,1
2321,0,33,30,115397935,0.545936979,33.50146604,31.33333333,94.4,3811918.0,1,66030.81818,BENIGN,0
2775,0,18,0,6016545,2.991750249,370.9770308,124.0,0.0,0.0,0,0.0,BENIGN,0
279,0,21,15,1452792,24.77987214,6936.987538,150.2857143,461.4666667,7241.285714,1,0.0,BENIGN,0
4632,0,1,1,26234,76.23694442,457.4216665,6.0,6.0,0.0,0,0.0,BENIGN,0
1051,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
1246,0,4,0,910,4395.604396,141758.2418,32.25,0.0,0.0,0,0.0,BENIGN,0
7031,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
1024,0,2,2,21897,182.6734256,7124.263598,31.0,47.0,4.0,0,0.0,BENIGN,0
5352,0,2,2,87,45977.01149,275862.069,6.0,6.0,1.0,1,0.0,Syn,1
8233,0,2,2,103,38834.95146,233009.7087,6.0,6.0,2.0,1,0.0,Syn,1
5241,0,2,2,71,56338.02817,338028.169,6.0,6.0,2.0,1,0.0,Syn,1
3870,0,2,0,4,500000.0,3000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
2565,0,5,2,5941580,1.178137802,3.029497204,3.6,0.0,3.0,1,0.0,BENIGN,0
4340,0,2,0,2,1000000.0,0.0,0.0,0.0,0.0,0,0.0,BENIGN,1
1074,0,2,0,1,2000000.0,0.0,0.0,0.0,0.0,0,0.0,BENIGN,1
6406,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
7388,0,2,2,102,39215.68627,235294.1176,6.0,6.0,1.0,1,0.0,Syn,1
8638,0,16,14,61503700,0.487775532,2.926653193,6.0,6.0,2769211.769,1,180652.8,Syn,1
285,0,3,3,132952,45.12906914,1083.097659,33.66666667,14.33333333,66474.5,0,0.0,BENIGN,0
1059,0,2,0,1,2000000.0,31000000.0,15.5,0.0,0.0,0,0.0,BENIGN,0
1334,0,20,22,15225857,2.758465418,890.7216192,120.8,506.6363636,722513.0476,1,133435.0,BENIGN,0
6830,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
983,0,1,2,20,150000.0,900000.0,6.0,6.0,19.0,0,0.0,BENIGN,1
8057,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
2414,0,2,2,25819,154.9246679,7436.384058,48.0,48.0,3.0,0,0.0,BENIGN,0
3995,0,1,5,230,26086.95652,426086.9565,6.0,18.4,1.25,0,0.0,BENIGN,1
1962,0,8,2,53176777,0.188052014,6.111690447,29.125,46.0,2.0,0,62201.0,BENIGN,0
8426,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
1292,0,32,40,5827647,12.3549007,8507.035515,127.9375,1137.05,146468.7436,1,0.0,BENIGN,0
625,0,2,0,3,666666.6667,4000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
8395,0,10,2,57957648,0.207047739,1.242286436,6.0,6.0,1.0,1,64.33333333,Syn,1
1764,0,1,2,62,48387.09677,0.0,0.0,0.0,2.0,0,0.0,BENIGN,1
1409,0,3,0,1,3000000.0,0.0,0.0,0.0,0.0,0,0.0,BENIGN,1
2232,0,2,2,21288,187.899286,15031.94288,32.0,128.0,3.0,0,0.0,BENIGN,0
6062,0,2,2,111,36036.03604,216216.2162,6.0,6.0,1.0,1,0.0,Syn,1
1600,0,1,2,25323,118.4693757,710.816254,6.0,6.0,2.0,0,0.0,BENIGN,0
1677,0,132,203,117919842,2.840912897,1608.499442,221.0151515,790.6403941,583454.3911,1,792492.5,BENIGN,0
3609,0,2,2,21335,187.4853527,13498.94539,42.0,102.0,3.0,0,0.0,BENIGN,0
2385,0,1,1,40667,49.17992475,295.0795485,6.0,6.0,0.0,0,0.0,BENIGN,0
2242,0,3,5,18388,435.0663476,42527.73548,6.0,152.8,1052.25,0,0.0,BENIGN,0
7597,0,2,2,101,39603.9604,237623.7624,6.0,6.0,1.0,1,0.0,Syn,1
6247,0,2,2,111,36036.03604,216216.2162,6.0,6.0,1.0,1,0.0,Syn,1
9969,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
6179,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
3217,0,2,2,23650,169.1331924,6765.327696,32.0,48.0,3.0,0,0.0,BENIGN,0
3231,0,2,2,23135,172.8982062,10546.79058,35.0,87.0,3.0,0,0.0,BENIGN,0
1325,0,1,4,91,54945.05495,263736.2637,0.0,6.0,1.666666667,0,0.0,BENIGN,1
6228,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
7240,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
581,0,26,22,117335123,0.409084669,70.95914494,73.30769231,291.8181818,5575503.0,1,298901.5,BENIGN,0
2393,0,2,2,20778,192.51131,11069.40033,38.0,77.0,3.0,0,0.0,BENIGN,0
6833,0,2,2,100,40000.0,240000.0,6.0,6.0,48.0,1,0.0,Syn,1
7332,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
5913,0,2,2,52,76923.07692,461538.4615,6.0,6.0,1.0,1,0.0,Syn,1
8744,0,2,2,103,38834.95146,233009.7087,6.0,6.0,2.0,1,0.0,Syn,1
7672,0,2,2,101,39603.9604,237623.7624,6.0,6.0,1.0,1,0.0,Syn,1
6421,0,2,2,55,72727.27273,436363.6364,6.0,6.0,1.0,1,0.0,Syn,1
1298,0,1,3,56053,71.36103331,428.1661998,6.0,6.0,869.0,0,0.0,BENIGN,0
8936,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
5009,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9018,0,2,2,100,40000.0,240000.0,6.0,6.0,1.0,1,0.0,Syn,1
6013,0,10,4,50384734,0.277861941,1.667171648,6.0,6.0,2202248.667,1,109.0,Syn,1
5830,0,2,2,62,64516.12903,387096.7742,6.0,6.0,3.0,1,0.0,Syn,1
2017,0,2,0,1,2000000.0,31000000.0,15.5,0.0,0.0,0,0.0,BENIGN,0
2674,0,18,20,116518931,0.326127263,13.19957184,36.77777778,43.8,6129805.0,0,187085.5,BENIGN,0
273,0,2,2,70063,57.09147482,3140.031115,47.0,63.0,2.0,0,0.0,BENIGN,0
635,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
8731,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
3119,0,2,0,3,666666.6667,0.0,0.0,0.0,0.0,0,0.0,BENIGN,0
3506,0,6,0,9015053,0.665553491,0.0,0.0,0.0,0.0,1,3014463.0,BENIGN,0
6586,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9286,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
7275,0,10,2,65962501,0.181921544,1.091529261,6.0,6.0,0.0,1,39.0,Syn,1
4443,0,2,2,21216,188.5369532,6221.719457,25.0,41.0,3.0,0,0.0,BENIGN,0
8094,0,2,2,112,35714.28571,214285.7143,6.0,6.0,2.0,1,0.0,Syn,1
4065,0,2,2,21453,186.454109,15009.55577,48.0,113.0,3.0,0,0.0,BENIGN,0
9721,0,2,0,49,40816.32653,244897.9592,6.0,0.0,0.0,1,0.0,Syn,1
5630,0,2,2,62,64516.12903,387096.7742,6.0,6.0,1.0,1,0.0,Syn,1
5658,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
2071,0,3,4,403,17369.72705,89330.02481,4.0,6.0,1.333333333,0,0.0,BENIGN,1
4403,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
8765,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9450,0,2,2,108,37037.03704,222222.2222,6.0,6.0,1.0,1,0.0,Syn,1
2139,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
30,0,2,2,20970,190.7486886,8965.188364,33.0,61.0,4.0,0,0.0,BENIGN,0
2065,0,27,28,60909424,0.902980137,202.0705367,125.4074074,318.6428571,2253644.519,1,83054.16667,BENIGN,0
3970,0,2,0,1,2000000.0,0.0,0.0,0.0,0.0,0,0.0,BENIGN,0
2975,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
3255,0,1,4,178,28089.88764,8910112.36,1533.0,13.25,59.0,0,0.0,BENIGN,1
4985,0,2,0,15,133333.3333,800000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
3856,0,2,2,21091,189.6543549,7586.174198,32.0,48.0,3.0,0,0.0,BENIGN,0
132,0,2,2,22697,176.2347447,6873.155043,31.0,47.0,3.0,0,0.0,BENIGN,0
8525,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
6234,0,2,2,108,37037.03704,222222.2222,6.0,6.0,1.0,1,0.0,Syn,1
2310,0,2,0,1,2000000.0,0.0,0.0,0.0,0.0,0,0.0,BENIGN,0
4646,0,2,2,46280,86.43042351,5012.964564,50.0,66.0,3.0,0,0.0,BENIGN,0
15,0,2,2,139924,28.5869472,1786.6842,34.0,91.0,2.0,0,0.0,BENIGN,0
9190,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4523,0,5,0,6,833333.3333,13333333.33,16.0,0.0,0.0,0,0.0,BENIGN,1
6066,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
1546,0,51,58,115287260,0.945464399,419.1269703,81.80392157,761.1724138,1940601.614,1,52820.18182,BENIGN,0
2398,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
4696,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
3090,0,4,0,200,20000.0,645000.0,32.25,0.0,0.0,0,0.0,BENIGN,0
4047,0,2,2,21297,187.8198807,12771.75189,36.0,100.0,3.0,0,0.0,BENIGN,0
7187,0,2,2,109,36697.24771,220183.4862,6.0,6.0,1.0,1,0.0,Syn,1
2373,1,6,0,5,1200000.0,7200000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
379,0,1,1,40997,48.78405737,292.7043442,6.0,6.0,0.0,0,0.0,BENIGN,0
8425,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
6638,0,2,2,63,63492.06349,380952.381,6.0,6.0,1.0,1,0.0,Syn,1
530,0,15,12,145439,185.6448408,55995.98457,113.3333333,537.0,9432.545455,1,0.0,BENIGN,0
954,0,2,2,22156,180.5380032,10651.74219,35.0,83.0,2.0,0,0.0,BENIGN,0
3408,0,2,0,1,2000000.0,31000000.0,15.5,0.0,0.0,0,0.0,BENIGN,0
5824,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4620,0,2,2,21669,184.5955051,9598.966265,36.0,68.0,3.0,0,0.0,BENIGN,0
7094,0,2,2,108,37037.03704,222222.2222,6.0,6.0,1.0,1,0.0,Syn,1
2173,0,2,10,14341356,0.836740961,0.0,0.0,0.0,1588895.556,1,6342320.0,BENIGN,0
3632,0,3,0,291,10309.27835,61855.6701,6.0,0.0,0.0,0,0.0,BENIGN,1
4941,0,2,2,20833,192.003072,11520.18432,28.0,92.0,3.0,0,0.0,BENIGN,0
9486,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
8158,0,2,2,99,40404.0404,242424.2424,6.0,6.0,1.0,1,0.0,Syn,1
2995,0,35,30,115739250,0.561607234,39.39890746,49.71428571,94.0,3883647.586,1,52031.18182,BENIGN,0
6299,0,2,2,102,39215.68627,235294.1176,6.0,6.0,2.0,1,0.0,Syn,1
3664,0,2,0,1,2000000.0,31000000.0,15.5,0.0,0.0,0,0.0,BENIGN,0
534,0,4,0,360,11111.11111,341666.6667,30.75,0.0,0.0,0,0.0,BENIGN,0
9580,0,2,0,49,40816.32653,244897.9592,6.0,0.0,0.0,1,0.0,Syn,1
3755,0,2,2,22496,177.8093883,12535.56188,43.0,98.0,3.0,0,0.0,BENIGN,0
8735,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4782,0,2,2,20749,192.780375,12627.11456,46.0,85.0,3.0,0,0.0,BENIGN,0
1287,0,2,0,1,2000000.0,53000000.0,26.5,0.0,0.0,0,0.0,BENIGN,0
4328,0,32,24,116648993,0.480072726,150.9314358,76.125,632.0833333,5070937.217,1,98370.5,BENIGN,0
1413,0,2,2,24683,162.0548556,10614.59304,45.0,86.0,3.0,0,0.0,BENIGN,0
4900,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
4051,0,1,2,177,16949.15254,101694.9153,6.0,6.0,2.0,0,0.0,BENIGN,1
4437,0,12,14,15325402,1.696529722,858.4440395,68.33333333,881.1428571,1174652.154,1,328044.0,BENIGN,0
1819,0,2,4,1056182,5.680839098,0.0,0.0,0.0,347091.0,1,0.0,BENIGN,0
3016,0,2,0,3,666666.6667,4000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
1461,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
8559,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
2660,0,1,2,176,17045.45455,102272.7273,6.0,6.0,2.0,0,0.0,BENIGN,1
3853,0,2,2,21882,182.7986473,17640.06946,56.0,137.0,3.0,0,0.0,BENIGN,0
5731,0,2,2,111,36036.03604,216216.2162,6.0,6.0,1.0,1,0.0,Syn,1
8566,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
7508,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
1291,0,5,3,76344384,0.104788323,2.043372306,22.6,14.33333333,45364.0,0,90731.0,BENIGN,0
6729,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
8029,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4751,0,2,2,46062,86.83947723,7337.935826,42.0,127.0,2.0,0,0.0,BENIGN,0
7305,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
1734,0,3,0,3,1000000.0,6000000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
7972,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9748,0,2,0,49,40816.32653,244897.9592,6.0,0.0,0.0,1,0.0,Syn,1
970,0,2,2,20878,191.5892327,11303.76473,43.0,75.0,2.0,0,0.0,BENIGN,0
6853,0,10,8,29628394,0.607525335,3.645152012,6.0,6.0,4232612.0,1,112.0,Syn,1
3493,0,14,16,62145157,0.482740755,21.81988212,47.42857143,43.25,4140270.6,0,62277.0,BENIGN,0
8850,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9353,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
9551,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
7153,0,2,2,111,36036.03604,216216.2162,6.0,6.0,1.0,1,0.0,Syn,1
408,0,2,8,7258668,1.37766323,0.0,0.0,0.0,1029104.857,1,0.0,BENIGN,0
2096,0,1,4,64,78125.0,375000.0,0.0,6.0,1.333333333,0,0.0,BENIGN,1
9732,0,2,2,120,33333.33333,200000.0,6.0,6.0,0.0,1,0.0,Syn,1
2001,0,2,2,20906,191.3326318,12819.28633,38.0,96.0,2.0,0,0.0,BENIGN,0
162,0,2,0,2,1000000.0,0.0,0.0,0.0,0.0,0,0.0,BENIGN,0
5959,0,2,2,108,37037.03704,222222.2222,6.0,6.0,1.0,1,0.0,Syn,1
7214,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
3930,0,31,28,115985573,0.508683955,21.17504735,33.35483871,50.78571429,4096078.963,1,47296.63636,BENIGN,0
5533,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
916,0,1,2,163,18404.90798,110429.4479,6.0,6.0,2.0,0,0.0,BENIGN,1
356,0,2,2,21667,184.6125444,10892.14012,45.0,73.0,3.0,0,0.0,BENIGN,0
5403,0,14,6,60165376,0.332417103,1.994502619,6.0,6.0,4925234.0,1,288822.75,Syn,1
6207,0,2,2,112,35714.28571,214285.7143,6.0,6.0,1.0,1,0.0,Syn,1
6379,0,2,2,108,37037.03704,222222.2222,6.0,6.0,2.0,1,0.0,Syn,1
4587,0,2,2,20884,191.5341889,9385.175254,41.0,57.0,3.0,0,0.0,BENIGN,0
4173,0,1,4,88,56818.18182,272727.2727,0.0,6.0,2.0,0,0.0,BENIGN,1
765,0,2,0,3,666666.6667,4000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
5948,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
3008,0,2,2,45475,87.96041781,4925.783397,29.0,83.0,3.0,0,0.0,BENIGN,0
8058,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
1098,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
2957,0,7,2,116768,77.07591121,7519.183338,125.4285714,0.0,1.0,1,0.0,BENIGN,0
315,0,2,2,46310,86.37443317,4405.096092,43.0,59.0,2.0,0,0.0,BENIGN,0
7751,0,2,2,53,75471.69811,452830.1887,6.0,6.0,0.0,1,0.0,Syn,1
4692,0,2,0,1,2000000.0,31000000.0,15.5,0.0,0.0,0,0.0,BENIGN,0
669,0,3,0,2,1500000.0,851000000.0,567.3333333,0.0,0.0,0,0.0,BENIGN,1
8144,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
7270,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
2013,0,2,2,20853,191.8189229,12276.41107,38.0,90.0,3.0,0,0.0,BENIGN,0
3706,0,5,2,5996806,1.167288053,3.001597851,3.6,0.0,1.0,1,0.0,BENIGN,0
8236,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
310,0,2,2,20824,192.0860546,9604.302728,42.0,58.0,3.0,0,0.0,BENIGN,0
2368,0,2,2,56406,70.91444173,6311.385314,35.0,143.0,3.0,0,0.0,BENIGN,0
4840,0,2,0,2,1000000.0,22000000.0,22.0,0.0,0.0,0,0.0,BENIGN,1
2389,0,2,0,1,2000000.0,31000000.0,15.5,0.0,0.0,0,0.0,BENIGN,0
3743,0,60,60,3105425,38.64205383,3985.927852,38.43333333,167.8666667,51613.54237,0,0.0,BENIGN,0
3846,0,2,2,46910,85.26966532,5585.163078,46.0,85.0,2.0,0,0.0,BENIGN,0
1950,0,2,2,20968,190.7668829,12495.23083,46.0,85.0,2.0,0,0.0,BENIGN,0
9307,0,2,2,102,39215.68627,235294.1176,6.0,6.0,2.0,1,0.0,Syn,1
3466,0,2,2,22007,181.760349,9905.939019,36.0,73.0,3.0,0,0.0,BENIGN,0
760,0,35,32,116764768,0.573803221,40.78284984,54.8,88.875,3610779.871,1,171301.4545,BENIGN,0
3679,0,36,36,117098557,0.614866672,101.1968064,71.5,257.6666667,3344500.857,1,248007.5,BENIGN,0
8592,0,10,4,65733510,0.212981172,1.277887032,6.0,6.0,11183408.0,1,57.5,Syn,1
8407,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
1284,0,31,28,115547192,0.51061388,22.76126277,33.61290323,56.71428571,4089101.778,1,35976.63636,BENIGN,0
8456,0,2,2,90,44444.44444,266666.6667,6.0,6.0,2.0,1,0.0,Syn,1
1581,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,0,0.0,BENIGN,1
2993,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
3636,0,1,2,25501,117.6424454,705.8546724,6.0,6.0,3.0,0,0.0,BENIGN,0
2160,0,24,24,116373334,0.412465626,75.27497665,78.91666667,286.0833333,5056998.174,1,143781.0,BENIGN,0
7399,0,2,2,120,33333.33333,200000.0,6.0,6.0,1.0,1,0.0,Syn,1
7375,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
7338,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
5124,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4151,0,1,2,138,21739.13043,130434.7826,6.0,6.0,2.0,0,0.0,BENIGN,1
5023,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
8119,0,2,0,2,1000000.0,6000000.0,6.0,0.0,0.0,1,0.0,Syn,1
4956,0,2,0,1,2000000.0,12000000.0,6.0,0.0,0.0,0,0.0,BENIGN,0
7518,0,2,0,76,26315.78947,157894.7368,6.0,0.0,0.0,1,0.0,Syn,1
519,0,2,2,22620,176.8346596,12378.42617,43.0,97.0,3.0,0,0.0,BENIGN,0
908,0,4,0,25295520,0.158130768,0.0,0.0,0.0,0.0,0,2.0,BENIGN,0
414,0,1,4,35,142857.1429,685714.2857,0.0,6.0,2.333333333,0,0.0,BENIGN,1
23,0,2,2,25865,154.6491398,11598.68548,47.0,103.0,3.0,0,0.0,BENIGN,0
9980,0,2,2,53,75471.69811,452830.1887,6.0,6.0,2.0,1,0.0,Syn,1
3501,0,68,111,10120747,17.68644152,16209.67306,36.70588235,1455.477477,91780.86364,1,152607.0,BENIGN,0
913,0,2,0,1,2000000.0,37000000.0,18.5,0.0,0.0,0,0.0,BENIGN,0
211,0,2,0,1,2000000.0,31000000.0,15.5,0.0,0.0,0,0.0,BENIGN,0
5270,0,2,2,54,74074.07407,444444.4444,6.0,6.0,2.0,1,0.0,Syn,1
463,0,2,2,54830,72.95276309,4304.213022,45.0,73.0,3.0,0,0.0,BENIGN,0
2079,0,2,8,7246132,1.380046623,0.0,0.0,0.0,1027307.857,1,0.0,BENIGN,0
2463,0,16,12,169182,165.5022402,44029.50669,105.0625,480.6666667,8014.909091,1,0.0,BENIGN,0
254,0,2,2,21001,190.4671206,15237.36965,32.0,128.0,3.0,0,0.0,BENIGN,0
9155,0,10,0,64789535,0.154345914,0.926075484,6.0,0.0,0.0,1,12.0,Syn,1
5519,0,2,2,103,38834.95146,233009.7087,6.0,6.0,1.0,1,0.0,Syn,1
